"item","age","produces"
"people",29,0.570707
"people",30,0.722973
"person",16,0.00521921
"person",17,0.0109489
"person",18,0.00886918
"person",19,0.0238095
"person",20,0.0397112
"person",21,0.0338164
"person",22,0.0552764
"person",23,0.0608365
"person",24,0.111913
"person",25,0.144737
"person",26,0.187135
"person",27,0.206186
"person",28,0.286432
"person",29,0.252525
"person",30,0.331081
"pet_name",16,0.303758
"pet_name",17,0.291971
"pet_name",18,0.443459
"pet_name",19,0.430267
"pet_name",20,0.460432
"pet_name",21,0.536232
"pet_name",22,0.572864
"pet_name",23,0.596958
"pet_name",24,0.633274
"pet_name",25,0.641447
"pet_name",26,0.695906
"pet_name",27,0.65641
"pet_name",28,0.81407
"pet_name",29,0.686869
"pet_name",30,0.77027
"pick",16,0.00730689
"pick",17,0.00364964
"pick",18,0.0354767
"pick",19,0.077381
"pick",20,0.0722022
"pick",21,0.0869565
"pick",22,0.135678
"pick",23,0.209125
"pick",24,0.240072
"pick",25,0.325658
"pick",26,0.45614
"pick",27,0.386598
"pick",28,0.580402
"pick",29,0.555556
"pick",30,0.652027
"pickle",16,0.0240084
"pickle",17,0.0474453
"pickle",18,0.133038
"pickle",19,0.172619
"pickle",20,0.173285
"pickle",21,0.188406
"pickle",22,0.296482
"pickle",23,0.395437
"pickle",24,0.409747
"pickle",25,0.496711
"pickle",26,0.558824
"pickle",27,0.546392
"pickle",28,0.688442
"pickle",29,0.636364
"pickle",30,0.739865
"picnic",16,0.00417537
"picnic",17,0.0145985
"picnic",18,0.0310421
"picnic",19,0.047619
"picnic",20,0.0722022
"picnic",21,0.0628019
"picnic",22,0.105528
"picnic",23,0.186312
"picnic",24,0.240506
"picnic",25,0.266447
"picnic",26,0.409357
"picnic",27,0.451282
"picnic",28,0.517588
"picnic",29,0.505051
"picnic",30,0.635135
"picture",16,0.0375783
"picture",17,0.0510949
"picture",18,0.181818
"picture",19,0.217262
"picture",20,0.220217
"picture",21,0.275362
"picture",22,0.41206
"picture",23,0.471483
"picture",24,0.557726
"picture",25,0.654605
"picture",26,0.695906
"picture",27,0.721649
"picture",28,0.845477
"picture",29,0.79798
"picture",30,0.891892
"pig",16,0.164927
"pig",17,0.20438
"pig",18,0.370288
"pig",19,0.497024
"pig",20,0.47482
"pig",21,0.492754
"pig",22,0.648241
"pig",23,0.749049
"pig",24,0.770463
"pig",25,0.821429
"pig",26,0.818713
"pig",27,0.8
"pig",28,0.947236
"pig",29,0.924242
"pig",30,0.952703
"pillow",16,0.0876827
"pillow",17,0.131387
"pillow",18,0.235033
"pillow",19,0.332344
"pillow",20,0.361011
"pillow",21,0.42029
"pillow",22,0.532663
"pillow",23,0.673004
"pillow",24,0.657801
"pillow",25,0.74183
"pillow",26,0.783626
"pillow",27,0.815385
"pillow",28,0.917085
"pillow",29,0.853535
"pillow",30,0.939189
"pizza",16,0.0949896
"pizza",17,0.142336
"pizza",18,0.312639
"pizza",19,0.375
"pizza",20,0.464029
"pizza",21,0.468599
"pizza",22,0.61809
"pizza",23,0.711027
"pizza",24,0.742908
"pizza",25,0.791531
"pizza",26,0.853801
"pizza",27,0.892308
"pizza",28,0.940955
"pizza",29,0.883838
"pizza",30,0.962838
"plant",16,0.0240084
"plant",17,0.0474453
"plant",18,0.097561
"plant",19,0.133929
"plant",20,0.176895
"plant",21,0.21256
"plant",22,0.291457
"plant",23,0.315589
"plant",24,0.370968
"plant",25,0.447368
"plant",26,0.538012
"plant",27,0.515464
"plant",28,0.668342
"plant",29,0.59596
"plant",30,0.75
"plate",16,0.0365344
"plate",17,0.0437956
"plate",18,0.159645
"plate",19,0.202381
"plate",20,0.263538
"plate",21,0.347826
"plate",22,0.452261
"plate",23,0.528517
"plate",24,0.576512
"plate",25,0.648026
"plate",26,0.625731
"plate",27,0.702564
"plate",28,0.841709
"plate",29,0.772727
"plate",30,0.885135
"play",16,0.0563674
"play",17,0.0912409
"play",18,0.192905
"play",19,0.261905
"play",20,0.31769
"play",21,0.36715
"play",22,0.522613
"play",23,0.619772
"play",24,0.662522
"play",25,0.731148
"play",26,0.836257
"play",27,0.8
"play",28,0.903266
"play",29,0.878788
"play",30,0.949324
"play_dough",16,0.00939457
"play_dough",17,0.0328467
"play_dough",18,0.0731707
"play_dough",19,0.0803571
"play_dough",20,0.115523
"play_dough",21,0.173913
"play_dough",22,0.256281
"play_dough",23,0.288973
"play_dough",24,0.366248
"play_dough",25,0.455738
"play_dough",26,0.461988
"play_dough",27,0.505155
"play_dough",28,0.649497
"play_dough",29,0.590909
"play_dough",30,0.733108
"play_pen",16,0.00835073
"play_pen",17,0.00364964
"play_pen",18,0.0243902
"play_pen",19,0.0446429
"play_pen",20,0.0361011
"play_pen",21,0.0386473
"play_pen",22,0.0904523
"play_pen",23,0.0912548
"play_pen",24,0.0998185
"play_pen",25,0.118812
"play_pen",26,0.2
"play_pen",27,0.21134
"play_pen",28,0.319095
"play_pen",29,0.242424
"play_pen",30,0.324324
"playground",16,0.0114823
"playground",17,0.0182482
"playground",18,0.0576497
"playground",19,0.0714286
"playground",20,0.0794224
"playground",21,0.115942
"playground",22,0.19598
"playground",23,0.26616
"playground",24,0.303797
"playground",25,0.371711
"playground",26,0.444444
"playground",27,0.448454
"playground",28,0.572864
"playground",29,0.631313
"playground",30,0.662162
"please",16,0.270355
"please",17,0.357664
"please",18,0.494457
"please",19,0.569733
"please",20,0.676259
"please",21,0.729469
"please",22,0.763819
"please",23,0.847909
"please",24,0.867257
"please",25,0.86039
"please",26,0.929825
"please",27,0.938462
"please",28,0.976131
"please",29,0.959596
"please",30,0.983108
"police",16,0.00626305
"police",17,0
"police",18,0.0288248
"police",19,0.014881
"police",20,0.0361011
"police",21,0.057971
"police",22,0.115578
"police",23,0.174905
"police",24,0.221223
"police",25,0.281046
"police",26,0.385965
"police",27,0.417526
"police",28,0.523869
"police",29,0.479798
"police",30,0.655405
"pony",16,0.026096
"pony",17,0.0218978
"pony",18,0.059867
"pony",19,0.125
"pony",20,0.133094
"pony",21,0.21256
"pony",22,0.281407
"pony",23,0.243346
"pony",24,0.3213
"pony",25,0.349835
"pony",26,0.441176
"pony",27,0.461538
"pony",28,0.586683
"pony",29,0.510101
"pony",30,0.584459
"pool",16,0.0960334
"pool",17,0.116788
"pool",18,0.190687
"pool",19,0.267857
"pool",20,0.33935
"pool",21,0.352657
"pool",22,0.442211
"pool",23,0.456274
"pool",24,0.576029
"pool",25,0.638158
"pool",26,0.725146
"pool",27,0.733333
"pool",28,0.850503
"pool",29,0.747475
"pool",30,0.858108
"poor",16,0.00313152
"poor",17,0
"poor",18,0.0110865
"poor",19,0.00892857
"poor",20,0.0180505
"poor",21,0.0386473
"poor",22,0.0351759
"poor",23,0.0684411
"poor",24,0.0834846
"poor",25,0.122112
"poor",26,0.135294
"poor",27,0.14433
"poor",28,0.270101
"poor",29,0.232323
"poor",30,0.27027
"popcorn",16,0.0407098
"popcorn",17,0.0839416
"popcorn",18,0.177384
"popcorn",19,0.232143
"popcorn",20,0.277978
"popcorn",21,0.333333
"popcorn",22,0.386935
"popcorn",23,0.444867
"popcorn",24,0.59034
"popcorn",25,0.646865
"popcorn",26,0.71345
"popcorn",27,0.695876
"popcorn",28,0.841709
"popcorn",29,0.762626
"popcorn",30,0.898649
"popsicle",16,0.0292276
"popsicle",17,0.0547445
"popsicle",18,0.133038
"popsicle",19,0.151786
"popsicle",20,0.194946
"popsicle",21,0.26087
"popsicle",22,0.336683
"popsicle",23,0.346008
"popsicle",24,0.423423
"popsicle",25,0.518152
"popsicle",26,0.576471
"popsicle",27,0.641026
"popsicle",28,0.729899
"popsicle",29,0.707071
"popsicle",30,0.783784
"porch",16,0.00417537
"porch",17,0.00364964
"porch",18,0.0133038
"porch",19,0.0535714
"porch",20,0.0613718
"porch",21,0.0869565
"porch",22,0.135678
"porch",23,0.155894
"porch",24,0.183303
"porch",25,0.227723
"porch",26,0.28655
"porch",27,0.402062
"porch",28,0.425879
"porch",29,0.39899
"porch",30,0.489865
"potato",16,0.0334029
"potato",17,0.0583942
"potato",18,0.113082
"potato",19,0.178042
"potato",20,0.198556
"potato",21,0.217391
"potato",22,0.41206
"potato",23,0.418251
"potato",24,0.477639
"potato",25,0.524752
"potato",26,0.582353
"potato",27,0.605128
"potato",28,0.778894
"potato",29,0.732323
"potato",30,0.780405
"potato_chip",16,0.0417537
"potato_chip",17,0.080292
"potato_chip",18,0.179601
"potato_chip",19,0.237389
"potato_chip",20,0.241877
"potato_chip",21,0.309179
"potato_chip",22,0.351759
"potato_chip",23,0.456274
"potato_chip",24,0.520721
"potato_chip",25,0.617162
"potato_chip",26,0.684211
"potato_chip",27,0.641026
"potato_chip",28,0.839196
"potato_chip",29,0.732323
"potato_chip",30,0.864865
"potty",16,0.112735
"potty",17,0.19708
"potty",18,0.341463
"potty",19,0.479167
"potty",20,0.485612
"potty",21,0.531401
"potty",22,0.653266
"potty",23,0.707224
"potty",24,0.771836
"potty",25,0.810458
"potty",26,0.836257
"potty",27,0.835897
"potty",28,0.925879
"potty",29,0.883838
"potty",30,0.939189
"pour",16,0.0114823
"pour",17,0.00364964
"pour",18,0.0266075
"pour",19,0.0625
"pour",20,0.0758123
"pour",21,0.10628
"pour",22,0.18593
"pour",23,0.201521
"pour",24,0.254054
"pour",25,0.355263
"pour",26,0.380117
"pour",27,0.505155
"pour",28,0.600503
"pour",29,0.550505
"pour",30,0.655405
"present",16,0.0146138
"present",17,0.0255474
"present",18,0.0576497
"present",19,0.10119
"present",20,0.133574
"present",21,0.164251
"present",22,0.326633
"present",23,0.376426
"present",24,0.520572
"present",25,0.572368
"present",26,0.596491
"present",27,0.646154
"present",28,0.807789
"present",29,0.69697
"present",30,0.85473
"pretend",16,0.00104384
"pretend",17,0.00364964
"pretend",18,0.00665188
"pretend",19,0.0208333
"pretend",20,0.0288809
"pretend",21,0.0241546
"pretend",22,0.0603015
"pretend",23,0.117871
"pretend",24,0.142086
"pretend",25,0.165017
"pretend",26,0.251462
"pretend",27,0.237113
"pretend",28,0.417085
"pretend",29,0.39899
"pretend",30,0.496622
"pretty",16,0.102296
"pretty",17,0.109489
"pretty",18,0.18847
"pretty",19,0.261905
"pretty",20,0.263538
"pretty",21,0.347826
"pretty",22,0.462312
"pretty",23,0.456274
"pretty",24,0.523297
"pretty",25,0.547855
"pretty",26,0.584795
"pretty",27,0.608247
"pretty",28,0.788945
"pretty",29,0.722222
"pretty",30,0.817568
"pretzel",16,0.0365344
"pretzel",17,0.0547445
"pretzel",18,0.119734
"pretzel",19,0.166667
"pretzel",20,0.187726
"pretzel",21,0.183575
"pretzel",22,0.331658
"pretzel",23,0.342205
"pretzel",24,0.436823
"pretzel",25,0.448845
"pretzel",26,0.461988
"pretzel",27,0.497436
"pretzel",28,0.753769
"pretzel",29,0.590909
"pretzel",30,0.780405
"pudding",16,0.0114823
"pudding",17,0.0182482
"pudding",18,0.059867
"pudding",19,0.0744048
"pudding",20,0.0902527
"pudding",21,0.0869565
"pudding",22,0.175879
"pudding",23,0.1673
"pudding",24,0.264493
"pudding",25,0.315789
"pudding",26,0.347059
"pudding",27,0.345361
"pudding",28,0.537688
"pudding",29,0.464646
"pudding",30,0.608108
"pull",16,0.0250522
"pull",17,0.040146
"pull",18,0.059867
"pull",19,0.113095
"pull",20,0.126354
"pull",21,0.193237
"pull",22,0.276382
"pull",23,0.334601
"pull",24,0.391382
"pull",25,0.478689
"pull",26,0.584795
"pull",27,0.546392
"pull",28,0.728643
"pull",29,0.671717
"pull",30,0.756757
"pumpkin",16,0.0354906
"pumpkin",17,0.0547445
"pumpkin",18,0.137472
"pumpkin",19,0.181548
"pumpkin",20,0.205776
"pumpkin",21,0.246377
"pumpkin",22,0.321608
"pumpkin",23,0.391635
"pumpkin",24,0.479428
"pumpkin",25,0.47541
"pumpkin",26,0.561404
"pumpkin",27,0.569231
"pumpkin",28,0.744975
"pumpkin",29,0.646465
"pumpkin",30,0.810811
"puppy",16,0.221294
"puppy",17,0.211679
"puppy",18,0.4102
"puppy",19,0.504451
"puppy",20,0.483755
"puppy",21,0.536232
"puppy",22,0.643216
"puppy",23,0.707224
"puppy",24,0.73703
"puppy",25,0.794118
"puppy",26,0.830409
"puppy",27,0.774359
"puppy",28,0.904523
"puppy",29,0.843434
"puppy",30,0.925676
"purse",16,0.0532359
"purse",17,0.0693431
"purse",18,0.155211
"purse",19,0.229167
"purse",20,0.223827
"purse",21,0.333333
"purse",22,0.366834
"purse",23,0.406844
"purse",24,0.511586
"purse",25,0.554455
"purse",26,0.614035
"purse",27,0.651282
"purse",28,0.788945
"purse",29,0.671717
"purse",30,0.800676
"push",16,0.0490605
"push",17,0.0547445
"push",18,0.115299
"push",19,0.169643
"push",20,0.241877
"push",21,0.2657
"push",22,0.356784
"push",23,0.460076
"push",24,0.518717
"push",25,0.593443
"push",26,0.660819
"push",27,0.687179
"push",28,0.809045
"push",29,0.782828
"push",30,0.841216
"put",16,0.0135699
"put",17,0.0182482
"put",18,0.0532151
"put",19,0.0892857
"put",20,0.140794
"put",21,0.135266
"put",22,0.21608
"put",23,0.288973
"put",24,0.353571
"put",25,0.434211
"put",26,0.549708
"put",27,0.484536
"put",28,0.684673
"put",29,0.631313
"put",30,0.733108
"puzzle",16,0.0323591
"puzzle",17,0.0364964
"puzzle",18,0.150776
"puzzle",19,0.208333
"puzzle",20,0.205776
"puzzle",21,0.251208
"puzzle",22,0.386935
"puzzle",23,0.429658
"puzzle",24,0.572193
"puzzle",25,0.629508
"puzzle",26,0.643275
"puzzle",27,0.707692
"puzzle",28,0.846734
"puzzle",29,0.752525
"puzzle",30,0.878378
"quack_quack",16,0.458246
"quack_quack",17,0.456204
"quack_quack",18,0.574279
"quack_quack",19,0.620178
"quack_quack",20,0.683453
"quack_quack",21,0.618357
"quack_quack",22,0.748744
"quack_quack",23,0.81749
"quack_quack",24,0.836007
"quack_quack",25,0.850649
"quack_quack",26,0.894737
"quack_quack",27,0.825641
"quack_quack",28,0.94598
"quack_quack",29,0.858586
"quack_quack",30,0.959459
"quiet",16,0.00939457
"quiet",17,0.0109489
"quiet",18,0.0399113
"quiet",19,0.0654762
"quiet",20,0.108303
"quiet",21,0.169082
"quiet",22,0.226131
"quiet",23,0.34981
"quiet",24,0.368515
"quiet",25,0.414474
"quiet",26,0.497076
"quiet",27,0.487179
"quiet",28,0.70603
"quiet",29,0.606061
"quiet",30,0.739865
"radio",16,0.0156576
"radio",17,0.0182482
"radio",18,0.0509978
"radio",19,0.125
"radio",20,0.119134
"radio",21,0.193237
"radio",22,0.266332
"radio",23,0.243346
"radio",24,0.291592
"radio",25,0.377049
"radio",26,0.505882
"radio",27,0.525773
"radio",28,0.648241
"radio",29,0.570707
"radio",30,0.668919
"rain",16,0.0688935
"rain",17,0.120438
"rain",18,0.243902
"rain",19,0.348214
"rain",20,0.393502
"rain",21,0.400966
"rain",22,0.552764
"rain",23,0.669202
"rain",24,0.706195
"rain",25,0.777778
"rain",26,0.74269
"rain",27,0.866667
"rain",28,0.928392
"rain",29,0.863636
"rain",30,0.956081
"raisin",16,0.0490605
"raisin",17,0.0656934
"raisin",18,0.190687
"raisin",19,0.261905
"raisin",20,0.274368
"raisin",21,0.304348
"raisin",22,0.467337
"raisin",23,0.467681
"raisin",24,0.559715
"raisin",25,0.625
"raisin",26,0.690058
"raisin",27,0.707692
"raisin",28,0.812814
"raisin",29,0.757576
"raisin",30,0.878378
"read",16,0.0939457
"read",17,0.160584
"read",18,0.21286
"read",19,0.279762
"read",20,0.314079
"read",21,0.36715
"read",22,0.547739
"read",23,0.604563
"read",24,0.686833
"read",25,0.743421
"read",26,0.789474
"read",27,0.769231
"read",28,0.919598
"read",29,0.823232
"read",30,0.922297
"red",16,0.0574113
"red",17,0.0912409
"red",18,0.141907
"red",19,0.214286
"red",20,0.258993
"red",21,0.304348
"red",22,0.457286
"red",23,0.505703
"red",24,0.559503
"red",25,0.644951
"red",26,0.678363
"red",27,0.666667
"red",28,0.827889
"red",29,0.777778
"red",30,0.881757
"refrigerator",16,0.0229645
"refrigerator",17,0.040146
"refrigerator",18,0.0709534
"refrigerator",19,0.169643
"refrigerator",20,0.155235
"refrigerator",21,0.178744
"refrigerator",22,0.276382
"refrigerator",23,0.315589
"refrigerator",24,0.420213
"refrigerator",25,0.503289
"refrigerator",26,0.584795
"refrigerator",27,0.587629
"refrigerator",28,0.790201
"refrigerator",29,0.661616
"refrigerator",30,0.807432
"ride",16,0.0375783
"ride",17,0.0510949
"ride",18,0.137472
"ride",19,0.199405
"ride",20,0.202166
"ride",21,0.294686
"ride",22,0.427136
"ride",23,0.509506
"ride",24,0.560714
"ride",25,0.628289
"ride",26,0.719298
"ride",27,0.701031
"ride",28,0.851759
"ride",29,0.737374
"ride",30,0.864865
"rip",16,0.00417537
"rip",17,0.0145985
"rip",18,0.0110865
"rip",19,0.0386905
"rip",20,0.032491
"rip",21,0.0531401
"rip",22,0.0703518
"rip",23,0.13308
"rip",24,0.129964
"rip",25,0.155116
"rip",26,0.251462
"rip",27,0.293814
"rip",28,0.398241
"rip",29,0.358586
"rip",30,0.445946
"rock",16,0.133612
"rock",17,0.186131
"rock",18,0.279379
"rock",19,0.389881
"rock",20,0.361011
"rock",21,0.449275
"rock",22,0.603015
"rock",23,0.653992
"rock",24,0.669052
"rock",25,0.707237
"rock",26,0.783626
"rock",27,0.809278
"rock",28,0.895729
"rock",29,0.833333
"rock",30,0.929054
"rocking_chair",16,0.0386221
"rocking_chair",17,0.0364964
"rocking_chair",18,0.115299
"rocking_chair",19,0.154762
"rocking_chair",20,0.198556
"rocking_chair",21,0.198068
"rocking_chair",22,0.351759
"rocking_chair",23,0.319392
"rocking_chair",24,0.38698
"rocking_chair",25,0.460526
"rocking_chair",26,0.48538
"rocking_chair",27,0.556701
"rocking_chair",28,0.646985
"rocking_chair",29,0.606061
"rocking_chair",30,0.72973
"roof",16,0.00626305
"roof",17,0.00364964
"roof",18,0.0221729
"roof",19,0.0416667
"roof",20,0.0577617
"roof",21,0.0676329
"roof",22,0.145729
"roof",23,0.1673
"roof",24,0.200361
"roof",25,0.276316
"roof",26,0.315789
"roof",27,0.391753
"roof",28,0.527638
"roof",29,0.469697
"roof",30,0.601351
"room",16,0.0281837
"room",17,0.0437956
"room",18,0.104213
"room",19,0.181548
"room",20,0.169675
"room",21,0.26087
"room",22,0.351759
"room",23,0.452471
"room",24,0.511545
"room",25,0.588816
"room",26,0.660819
"room",27,0.649485
"room",28,0.825377
"room",29,0.747475
"room",30,0.858108
"rooster",16,0.0167015
"rooster",17,0.0218978
"rooster",18,0.0465632
"rooster",19,0.0892857
"rooster",20,0.108303
"rooster",21,0.149758
"rooster",22,0.20603
"rooster",23,0.239544
"rooster",24,0.326126
"rooster",25,0.357377
"rooster",26,0.435294
"rooster",27,0.482051
"rooster",28,0.621859
"rooster",29,0.444444
"rooster",30,0.611486
"run",16,0.0250522
"run",17,0.0620438
"run",18,0.141907
"run",19,0.202381
"run",20,0.263538
"run",21,0.31401
"run",22,0.502513
"run",23,0.524715
"run",24,0.620321
"run",25,0.694079
"run",26,0.719298
"run",27,0.712821
"run",28,0.863065
"run",29,0.79798
"run",30,0.929054
"sad",16,0.0114823
"sad",17,0.0255474
"sad",18,0.0465632
"sad",19,0.0922619
"sad",20,0.129964
"sad",21,0.164251
"sad",22,0.266332
"sad",23,0.346008
"sad",24,0.377897
"sad",25,0.456026
"sad",26,0.444444
"sad",27,0.497436
"sad",28,0.719849
"sad",29,0.666667
"sad",30,0.787162
"salt",16,0.00521921
"salt",17,0.00729927
"salt",18,0.0332594
"salt",19,0.0625
"salt",20,0.0902527
"salt",21,0.10628
"salt",22,0.20603
"salt",23,0.171103
"salt",24,0.265233
"salt",25,0.306931
"salt",26,0.350877
"salt",27,0.427835
"salt",28,0.560302
"salt",29,0.5
"salt",30,0.614865
"same",16,0.00208768
"same",17,0
"same",18,0.0155211
"same",19,0.0178571
"same",20,0.032491
"same",21,0.0241546
"same",22,0.0904523
"same",23,0.144487
"same",24,0.120287
"same",25,0.200658
"same",26,0.245614
"same",27,0.273196
"same",28,0.34799
"same",29,0.409091
"same",30,0.442568
"sandbox",16,0.0135699
"sandbox",17,0.00729927
"sandbox",18,0.0798226
"sandbox",19,0.0982143
"sandbox",20,0.101083
"sandbox",21,0.125604
"sandbox",22,0.21608
"sandbox",23,0.250951
"sandbox",24,0.332731
"sandbox",25,0.375
"sandbox",26,0.479532
"sandbox",27,0.520619
"sandbox",28,0.636935
"sandbox",29,0.545455
"sandbox",30,0.682432
"sandwich",16,0.0219207
"sandwich",17,0.0328467
"sandwich",18,0.0953437
"sandwich",19,0.184524
"sandwich",20,0.187726
"sandwich",21,0.227053
"sandwich",22,0.371859
"sandwich",23,0.441065
"sandwich",24,0.496429
"sandwich",25,0.570492
"sandwich",26,0.614035
"sandwich",27,0.717949
"sandwich",28,0.846734
"sandwich",29,0.792929
"sandwich",30,0.878378
"sauce",16,0.0177453
"sauce",17,0.0109489
"sauce",18,0.0532151
"sauce",19,0.0833333
"sauce",20,0.148014
"sauce",21,0.111111
"sauce",22,0.261307
"sauce",23,0.254753
"sauce",24,0.333932
"sauce",25,0.295082
"sauce",26,0.380117
"sauce",27,0.394872
"sauce",28,0.586683
"sauce",29,0.570707
"sauce",30,0.638514
"say",16,0.0229645
"say",17,0.040146
"say",18,0.0643016
"say",19,0.0863095
"say",20,0.0974729
"say",21,0.111111
"say",22,0.221106
"say",23,0.247148
"say",24,0.32316
"say",25,0.404605
"say",26,0.450292
"say",27,0.489691
"say",28,0.655779
"say",29,0.590909
"say",30,0.733108
"scared",16,0.00626305
"scared",17,0.0182482
"scared",18,0.0243902
"scared",19,0.0535714
"scared",20,0.0866426
"scared",21,0.115942
"scared",22,0.226131
"scared",23,0.30038
"scared",24,0.357143
"scared",25,0.413115
"scared",26,0.538012
"scared",27,0.582474
"scared",28,0.732412
"scared",29,0.621212
"scared",30,0.797297
"scarf",16,0.00313152
"scarf",17,0.00364964
"scarf",18,0.0266075
"scarf",19,0.0416667
"scarf",20,0.0685921
"scarf",21,0.0917874
"scarf",22,0.135678
"scarf",23,0.117871
"scarf",24,0.152603
"scarf",25,0.171053
"scarf",26,0.204678
"scarf",27,0.21134
"scarf",28,0.349246
"scarf",29,0.333333
"scarf",30,0.422297
